DEPARTAMENTO,PROVINCIA,DISTRITO,ubigeo,Poblacion,IDH2019,Educ_sec_comp2019_pct,NBI2017_pct,Viv_sin_serv_hig2017_pct,queen_interseccion_lisa,queen_interseccion_moran_i,queen_interseccion_p,queen_interseccion_n,rook_frontera_compartida_lisa,rook_frontera_compartida_moran_i,rook_frontera_compartida_p,rook_frontera_compartida_n,knn_4_centroides_lisa,knn_4_centroides_moran_i,knn_4_centroides_p,knn_4_centroides_n,banda_distancia_27_km_lisa,banda_distancia_27_km_moran_i,banda_distancia_27_km_p,banda_distancia_27_km_n
Lima,LIMA,ATE,PE150103,672160,0.6868549636939637,76.30894566128948,18.0,1.3,2 hotSpot,0.6107028813277172,0.016,10,2 hotSpot,0.6406566590010899,0.014,9,3 no_pattern,0.5448948012058766,0.168,4,2 hotSpot,0.606200981639654,0.002,35
Lima,HUARAL,AUCALLAMA,PE150604,20446,0.606011890732538,64.14379964647316,39.8,25.6,3 no_pattern,-0.004074148024195257,0.734,5,3 no_pattern,-0.004074148024195257,0.712,5,3 no_pattern,-0.0015917780635733918,0.902,4,3 no_pattern,-0.004074148024195257,0.734,5
Lima,YAUYOS,AYAVIRI,PE151004,675,0.4011283003892834,53.23622244070818,26.1,13.0,4 coldSpot,1.198966357458438,0.002,8,4 coldSpot,1.198966357458438,0.002,8,3 no_pattern,0.331892017283246,0.38,4,4 coldSpot,0.7123118892819865,0.002,12
Lima,YAUYOS,AZANGARO,PE151005,519,0.2697156175123066,50.63933354116145,60.8,30.2,3 no_pattern,0.30497679424458485,0.592,3,3 no_pattern,0.30497679424458485,0.59,3,3 no_pattern,0.47417984559914966,0.324,4,3 no_pattern,0.47417984559914966,0.274,4
Lima,BARRANCA,BARRANCA,PE150201,73485,0.6351794046894105,71.35332766738335,18.8,4.9,3 no_pattern,0.10126683794011122,0.654,3,3 no_pattern,0.10126683794011122,0.734,3,3 no_pattern,0.13634144906642695,0.552,4,3 no_pattern,0.13634144906642695,0.532,4
Lima,LIMA,BARRANCO,PE150104,29424,0.8207642838213052,78.34721798827678,5.3,0.0,3 no_pattern,0.8322527973641244,0.14,3,3 no_pattern,0.8322527973641244,0.102,3,3 no_pattern,0.8875513942228551,0.056,4,2 hotSpot,0.7992472079174099,0.002,30
Lima,LIMA,BRENA,PE150105,75882,0.8121144527422384,78.94895329190118,7.7,0.0,3 no_pattern,1.0465511390196987,0.068,3,2 hotSpot,1.0465511390196987,0.044,3,2 hotSpot,1.0806435921876256,0.03,4,2 hotSpot,0.8520701260960561,0.002,29
Lima,YAUYOS,CACRA,PE151006,383,0.37730584259342004,54.63717566283209,56.00000000000001,45.7,4 coldSpot,1.1448417924748766,0.002,7,4 coldSpot,1.3106998935821799,0.002,6,4 coldSpot,1.4844557060054189,0.002,4,4 coldSpot,0.8262953354042867,0.002,10
Lima,CAJATAMBO,CAJATAMBO,PE150301,2260,0.49491238370364726,58.33584127222091,32.5,13.8,4 coldSpot,0.5111066077262926,0.016,4,4 coldSpot,0.5111066077262926,0.018,4,4 coldSpot,0.5111066077262926,0.014,4,4 coldSpot,0.5976853790972276,0.014,3
Lima,CANETE,CALANGO,PE150503,2434,0.6029663311448101,77.70094293040881,25.8,10.6,3 no_pattern,0.24314096776906874,0.4,8,3 no_pattern,0.24314096776906874,0.428,8,3 no_pattern,0.7230004447460696,0.094,4,3 no_pattern,0.24314096776906874,0.386,8
Lima,HUAURA,CALETA DE CARQUIN,PE150803,7055,0.5558555707808572,63.82598358602113,16.8,3.8,3 no_pattern,-0.03092596949139099,0.358,2,3 no_pattern,-0.03092596949139099,0.332,2,3 no_pattern,-0.024002816691629167,0.342,4,3 no_pattern,-0.026743298195696964,0.184,5
Lima,HUAROCHIRI,CALLAHUANCA,PE150703,4357,0.5652165875341182,65.0243717438528,42.6,16.9,3 no_pattern,0.0049074384234975045,0.784,3,3 no_pattern,0.0049074384234975045,0.838,3,3 no_pattern,0.011054964454775393,0.494,4,3 no_pattern,0.0006797221345864852,0.94,15
Lima,CANTA,CANTA,PE150401,2900,0.618661153476526,63.85569662286537,37.1,12.7,3 no_pattern,0.011103211487586653,0.632,4,3 no_pattern,0.011103211487586653,0.618,4,3 no_pattern,0.011103211487586653,0.656,4,3 no_pattern,0.004068567360767583,0.786,9
Lima,LIMA,CARABAYLLO,PE150106,322936,0.6498693508177541,74.11456675539837,20.0,1.4,3 no_pattern,0.09293011620019537,0.704,6,3 no_pattern,0.09293011620019537,0.702,6,3 no_pattern,0.41766292840239494,0.206,4,2 hotSpot,0.3202816128651153,0.046,15
Lima,HUAROCHIRI,CARAMPOMA,PE150704,1907,0.5099109610449369,78.77238176969597,25.4,13.600000000000001,3 no_pattern,0.15774294669099131,0.668,6,3 no_pattern,0.15774294669099131,0.688,6,3 no_pattern,0.06582190053926373,0.9,4,3 no_pattern,0.10126809351361106,0.778,9
Lima,YAUYOS,CARANIA,PE151007,378,0.3815216535579867,32.95575674900982,71.6,51.300000000000004,4 coldSpot,2.290097114309475,0.01,5,4 coldSpot,2.290097114309475,0.018,5,3 no_pattern,1.9556690211853656,0.07,4,4 coldSpot,2.0664479444048234,0.002,10
Lima,YAUYOS,CATAHUASI,PE151008,943,0.5058822180063174,43.095989594859006,54.29999999999999,26.700000000000003,4 coldSpot,1.7622852357517322,0.008,5,4 coldSpot,1.7622852357517322,0.01,5,3 no_pattern,1.2725828408639854,0.074,4,4 coldSpot,1.288833840765884,0.004,11
Lima,OYON,CAUJUL,PE150903,1076,0.41871166738959387,41.75164872261537,43.4,13.0,4 coldSpot,1.2966982282505888,0.026,6,4 coldSpot,1.3687788375646674,0.046,5,3 no_pattern,1.404464137716575,0.086,4,3 no_pattern,0.8888615904586983,0.102,8
Lima,CANETE,CERRO AZUL,PE150504,8489,0.6531607955580601,84.05593610161118,31.3,10.7,3 no_pattern,1.177508626723008,0.068,4,3 no_pattern,1.177508626723008,0.088,4,2 hotSpot,1.177508626723008,0.048,4,3 no_pattern,1.1565419171124376,0.052,5
Lima,LIMA,CHACLACAYO,PE150107,44890,0.7410537419693288,77.76911521289269,10.9,1.2,3 no_pattern,0.40829700083254217,0.346,4,3 no_pattern,0.40829700083254217,0.388,4,3 no_pattern,0.45065891780722683,0.292,4,3 no_pattern,0.29984626933800007,0.146,16
Lima,HUARAL,CHANCAY,PE150605,65014,0.6328991168419597,72.51785912375117,22.5,5.7,3 no_pattern,0.20109232128171245,0.522,3,3 no_pattern,0.20109232128171245,0.506,3,3 no_pattern,0.219793142391631,0.43,4,3 no_pattern,0.08740111824582006,0.86,2
Lima,HUAURA,CHECRAS,PE150804,1864,0.34138979761913263,71.66217577370446,64.1,56.10000000000001,3 no_pattern,-0.304196743795497,0.104,7,3 no_pattern,-0.2189979950383234,0.316,6,3 no_pattern,-0.14240705367868062,0.594,4,1 hotOutlier,-0.3363855212150813,0.048,8
Lima,HUAROCHIRI,CHICLA,PE150705,7881,0.748110396131153,68.09304145514763,43.5,15.9,3 no_pattern,0.08103692567728918,0.656,2,3 no_pattern,0.08103692567728918,0.614,2,3 no_pattern,0.1012065481417858,0.414,4,3 no_pattern,0.13162420372537548,0.204,5
Lima,CANETE,CHILCA,PE150505,16350,0.7033052422048006,78.75787716925494,24.9,1.4,3 no_pattern,0.5607456911885215,0.118,7,3 no_pattern,0.5607456911885215,0.09,7,3 no_pattern,0.6199707494715789,0.178,4,3 no_pattern,0.5479960379111971,0.062,10
Lima,YAUYOS,CHOCOS,PE151009,1236,0.2968480454074331,61.20354824816111,72.9,53.79999999999999,3 no_pattern,0.053154293006348885,0.474,8,3 no_pattern,0.0980832410679994,0.284,6,3 no_pattern,0.007543768785894568,0.966,4,3 no_pattern,0.0561263749581547,0.458,9
Lima,LIMA,CHORRILLOS,PE150108,341322,0.7583553928164398,76.7651270103073,13.100000000000001,0.3,3 no_pattern,0.6998191116770247,0.076,4,3 no_pattern,0.6998191116770247,0.06,4,3 no_pattern,0.6998191116770247,0.056,4,2 hotSpot,0.7175935109502134,0.002,28
Lima,LIMA,CIENEGUILLA,PE150109,50486,0.6371716495641229,69.64326619808601,24.7,2.3,3 no_pattern,0.21070302166620264,0.172,5,3 no_pattern,0.18405981711595526,0.29,4,3 no_pattern,0.24055653430607904,0.19,4,2 hotSpot,0.22410352420034024,0.002,21
Lima,CANETE,COAYLLO,PE150506,1097,0.6230678553328262,83.02461149554176,29.4,11.7,3 no_pattern,0.6101296767894121,0.234,6,3 no_pattern,0.6101296767894121,0.19,6,3 no_pattern,1.1856022749754171,0.06,4,3 no_pattern,0.6101296767894121,0.258,6
Lima,OYON,COCHAMARCA,PE150904,1653,0.19593373848967782,61.02164044074554,66.4,55.7,4 coldSpot,0.2197375604127403,0.036,5,4 coldSpot,0.2264490398923477,0.036,4,4 coldSpot,0.31681641973766167,0.008,4,4 coldSpot,0.23061198167964458,0.024,5
Lima,YAUYOS,COCHAS,PE151010,449,0.4055246911411471,74.15045268527211,56.49999999999999,37.2,1 hotOutlier,-0.6554189702484182,0.01,7,3 no_pattern,-0.4615397195880353,0.096,5,1 hotOutlier,-0.7075819803728368,0.03,4,1 hotOutlier,-0.5263186458409215,0.006,14
Lima,YAUYOS,COLONIA,PE151011,1288,0.26803688972085105,51.947209790812096,80.3,77.1,4 coldSpot,0.8664640661433901,0.024,5,4 coldSpot,0.8664640661433901,0.022,5,3 no_pattern,0.776289948865066,0.056,4,4 coldSpot,0.9911876025349636,0.006,8
Lima,LIMA,COMAS,PE150110,545685,0.7218926988400113,77.9581888264889,15.299999999999999,0.9000000000000001,3 no_pattern,0.6518631311026416,0.108,5,3 no_pattern,0.6518631311026416,0.07,5,3 no_pattern,0.6683806541632648,0.136,4,2 hotSpot,0.7665804443596123,0.002,30
Lima,CAJATAMBO,COPA,PE150302,803,0.15321212302950782,36.220954552638865,83.7,73.4,3 no_pattern,0.5654629126334056,0.658,2,3 no_pattern,0.5654629126334056,0.688,2,3 no_pattern,1.5175128192854848,0.09,4,3 no_pattern,0.5654629126334056,0.72,2
Lima,HUAROCHIRI,CUENCA,PE150706,397,0.3134820028399068,51.37329245849737,38.2,32.9,3 no_pattern,0.6937067409547162,0.09,4,3 no_pattern,0.6937067409547162,0.112,4,4 coldSpot,0.9830803377264743,0.026,4,4 coldSpot,0.9118349604156625,0.006,10
Lima,LIMA,EL AGUSTINO,PE150111,198366,0.6970617810314195,73.5715154770137,14.6,0.1,2 hotSpot,0.49318918273692497,0.042,6,3 no_pattern,0.49318918273692497,0.054,6,3 no_pattern,0.5037851401000666,0.066,4,2 hotSpot,0.5158235084669529,0.002,34
Lima,CAJATAMBO,GORGOR,PE150303,2774,0.2770284247354153,31.8011356935371,59.0,40.0,3 no_pattern,1.3064132431393343,0.13,7,3 no_pattern,1.3064132431393343,0.1,7,3 no_pattern,0.9085355467537302,0.416,4,3 no_pattern,1.3628014940809419,0.07,7
Lima,YAUYOS,HONGOS,PE151012,388,0.19766841664269896,16.47787837450491,49.2,46.0,3 no_pattern,3.81285382570022,0.07,2,3 no_pattern,3.81285382570022,0.06,2,4 coldSpot,5.124957994591528,0.002,4,4 coldSpot,3.9463592996536057,0.002,7
Lima,HUAURA,HUACHO,PE150801,60196,0.7327345537337897,76.31492653513806,15.299999999999999,1.7000000000000002,3 no_pattern,0.39501270100322755,0.236,5,3 no_pattern,0.39501270100322755,0.264,5,3 no_pattern,0.383330100664318,0.304,4,3 no_pattern,0.4124383448531271,0.38,3
Lima,HUAROCHIRI,HUACHUPAMPA,PE150707,3003,0.41916673631569135,61.540923257574974,49.2,28.7,3 no_pattern,0.055320340531644314,0.534,5,3 no_pattern,0.055320340531644314,0.52,5,3 no_pattern,-0.07106621437371477,0.492,4,3 no_pattern,-0.03406224106242403,0.488,16
Lima,HUAURA,HUALMAY,PE150805,29448,0.6533652047552301,78.34373990413404,13.100000000000001,1.8000000000000003,3 no_pattern,0.4174299052504409,0.388,4,3 no_pattern,0.4174299052504409,0.42,4,3 no_pattern,0.24350590061541427,0.61,4,3 no_pattern,0.34299271037526935,0.414,5
Lima,CANTA,HUAMANTANGA,PE150403,1349,0.3776578804825868,58.979443426210196,34.3,30.2,3 no_pattern,-0.039818254971649876,0.822,6,3 no_pattern,-0.037734890769382266,0.836,5,3 no_pattern,-0.0018126486721298575,0.988,4,3 no_pattern,-0.013201382117041343,0.942,7
Lima,YAUYOS,HUAMPARA,PE151013,175,0.36283427879279345,24.71681756175737,37.6,24.1,3 no_pattern,1.3068129784323865,0.256,5,3 no_pattern,1.3068129784323865,0.236,5,3 no_pattern,2.0013489920425647,0.128,4,3 no_pattern,1.5513957827764417,0.054,10
Lima,CAJATAMBO,HUANCAPON,PE150304,982,0.3918198258882275,61.943081698715744,71.0,66.7,4 coldSpot,0.21429557968926005,0.012,4,4 coldSpot,0.21429557968926005,0.018,4,4 coldSpot,0.21429557968926005,0.014,4,4 coldSpot,0.21429557968926005,0.028,4
Lima,YAUYOS,HUANCAYA,PE151014,1424,0.47277651139635607,81.42010490931838,82.0,65.4,3 no_pattern,-0.6717043471236817,0.326,3,3 no_pattern,-0.6717043471236817,0.31,3,1 hotOutlier,-1.5063144601856417,0.01,4,1 hotOutlier,-1.1290264003857475,0.012,5
Lima,YAUYOS,HUANEC,PE151017,485,0.369170254365948,35.95173463528345,33.0,32.1,3 no_pattern,0.22116718779092362,0.816,4,3 no_pattern,0.711966717366819,0.516,3,3 no_pattern,0.09753945752487019,0.922,4,4 coldSpot,1.672660576884659,0.002,15
Lima,YAUYOS,HUANGASCAR,PE151015,549,0.4433442167500024,58.588011998239686,54.29999999999999,44.8,3 no_pattern,0.25654359903163143,0.194,4,3 no_pattern,0.25654359903163143,0.18,4,3 no_pattern,0.25654359903163143,0.176,4,4 coldSpot,0.41486406621121547,0.01,9
Lima,YAUYOS,HUANTAN,PE151016,943,0.5021614940381087,52.72921079841573,81.5,66.9,4 coldSpot,0.9872689023403625,0.008,5,4 coldSpot,0.9872689023403625,0.002,5,4 coldSpot,0.7985260865359484,0.046,4,4 coldSpot,0.9778985731224342,0.006,5
Lima,HUAROCHIRI,HUANZA,PE150708,2851,0.45845445256495204,64.70588502510739,51.5,34.1,3 no_pattern,-0.0016556576656421677,0.83,3,3 no_pattern,-0.0016556576656421677,0.834,3,3 no_pattern,0.002795514752793906,0.672,4,3 no_pattern,0.0012985428989196412,0.738,10
Lima,HUARAL,HUARAL,PE150601,104610,0.6447048661877788,69.7224229508107,21.1,7.7,3 no_pattern,0.013616278304590326,0.94,6,3 no_pattern,0.013616278304590326,0.94,6,3 no_pattern,-0.02793834833423015,0.874,4,3 no_pattern,0.08985116870428625,0.714,2
Lima,HUAROCHIRI,HUAROCHIRI,PE150709,1251,0.43876533318391886,60.594139822843054,34.3,23.5,4 coldSpot,0.307636073010433,0.004,10,4 coldSpot,0.307636073010433,0.002,10,4 coldSpot,0.36218618202787495,0.01,4,4 coldSpot,0.2269072339108191,0.002,13
Lima,CANTA,HUAROS,PE150404,785,0.4240691749069481,59.41152726083444,50.5,32.0,3 no_pattern,0.03863857082490894,0.812,5,3 no_pattern,0.03863857082490894,0.8,5,3 no_pattern,-0.040756359847137005,0.836,4,3 no_pattern,0.024478173958795365,0.86,6
Lima,HUAURA,HUAURA,PE150806,36793,0.644332113046051,70.04798203155518,19.5,9.6,3 no_pattern,0.008949083843029984,0.94,7,3 no_pattern,0.008949083843029984,0.95,7,3 no_pattern,0.14936784245269646,0.434,4,3 no_pattern,0.12604393007747836,0.45,5
Lima,HUARAL,IHUARI,PE150606,2344,0.338207770396321,52.326809202726444,85.0,83.4,3 no_pattern,0.1412374777003175,0.688,6,3 no_pattern,0.1412374777003175,0.686,6,3 no_pattern,0.12182875891666924,0.76,4,3 no_pattern,0.19813891146440188,0.564,6
Lima,CANETE,IMPERIAL,PE150507,41037,0.6863453118879591,79.49329338362753,20.8,2.5,2 hotSpot,0.9561506372242284,0.03,5,2 hotSpot,0.9561506372242284,0.032,5,3 no_pattern,0.8840809452141534,0.08,4,3 no_pattern,0.9561506372242284,0.06,5
Lima,LIMA,INDEPENDENCIA,PE150112,223827,0.6853375063928137,76.32428568750537,18.7,1.2,2 hotSpot,0.6632437627127274,0.044,5,2 hotSpot,0.6632437627127274,0.042,5,3 no_pattern,0.7134091182817629,0.06,4,2 hotSpot,0.6786862507112363,0.002,31
Lima,LIMA,JESUS MARIA,PE150113,72804,0.8371895927825478,81.09222271899455,3.0,0.0,2 hotSpot,1.165667299206226,0.012,6,2 hotSpot,1.165667299206226,0.014,6,2 hotSpot,1.2104740040375574,0.024,4,2 hotSpot,0.9731445553891349,0.002,29
Lima,LIMA,LA MOLINA,PE150114,182603,0.8452166148253858,78.16154022078278,2.8,0.0,3 no_pattern,0.6123254316364194,0.11,6,3 no_pattern,0.671335349990265,0.09,5,3 no_pattern,0.8773456223330918,0.054,4,2 hotSpot,0.7704048223084102,0.002,33
Lima,LIMA,LA VICTORIA,PE150115,169270,0.7141594849782824,74.79179886803175,15.299999999999999,0.0,2 hotSpot,0.7080484239582701,0.022,5,2 hotSpot,0.7080484239582701,0.036,5,2 hotSpot,0.7554302722166113,0.026,4,2 hotSpot,0.5869290618479177,0.002,32
Lima,CANTA,LACHAQUI,PE150405,904,0.43641269282098455,66.51816927768067,55.2,49.3,3 no_pattern,-0.020091129831153427,0.72,6,3 no_pattern,-0.014062340600786528,0.822,5,3 no_pattern,-0.017438630898248073,0.796,4,3 no_pattern,0.007517229185178935,0.822,11
Lima,HUAROCHIRI,LAHUAYTAMBO,PE150710,651,0.2626081532146398,34.752521368983516,56.99999999999999,50.8,3 no_pattern,1.389414123116375,0.13,5,3 no_pattern,1.389414123116375,0.1,5,3 no_pattern,1.2557792957293124,0.2,4,4 coldSpot,1.1152186086576543,0.018,15
Lima,HUARAL,LAMPIAN,PE150607,389,0.4741460467563355,77.19444982488622,20.5,16.9,3 no_pattern,-0.31936601087875,0.362,5,3 no_pattern,-0.31936601087875,0.418,5,3 no_pattern,-0.3473272897684742,0.46,4,3 no_pattern,-0.48975353485811013,0.102,7
Lima,HUAROCHIRI,LANGA,PE150711,822,0.29328646027518795,58.411723769901656,47.0,30.2,4 coldSpot,0.42679229777527705,0.018,5,4 coldSpot,0.42679229777527705,0.02,5,4 coldSpot,0.5951515984399253,0.002,4,4 coldSpot,0.3504226485089181,0.002,14
Lima,HUAROCHIRI,LARAOS,PE150712,2452,0.4575384870542278,49.232738606059975,54.29999999999999,40.1,3 no_pattern,-0.23999487361365351,0.522,8,3 no_pattern,-0.23999487361365351,0.484,8,3 no_pattern,0.02602133023679855,0.97,4,3 no_pattern,-0.20544079468280976,0.51,11
Lima,YAUYOS,LARAOS,PE151018,725,0.6158046705733675,56.0247864733167,55.3,15.8,4 coldSpot,0.8765364920765527,0.004,4,4 coldSpot,0.8765364920765527,0.004,4,3 no_pattern,0.41773164234454674,0.13,4,3 no_pattern,0.41773164234454674,0.176,4
Lima,HUAURA,LEONCIO PRADO,PE150807,2004,0.38715809130401785,52.443683179847355,42.6,30.4,3 no_pattern,0.276531767747076,0.38,7,3 no_pattern,0.2904717886225368,0.338,6,3 no_pattern,0.4318064882186423,0.264,4,3 no_pattern,0.40202260271592505,0.212,6
Lima,LIMA,LIMA,PE150101,269858,0.7646845961658533,77.96082737891015,10.6,0.0,2 hotSpot,0.8232376581130836,0.002,11,2 hotSpot,0.8232376581130836,0.004,11,2 hotSpot,0.9080127799754097,0.04,4,2 hotSpot,0.7957648242954113,0.002,29
Lima,LIMA,LINCE,PE150116,49833,0.8424277365452573,82.55566521442681,5.4,0.0,3 no_pattern,1.1115364448460345,0.056,4,3 no_pattern,1.1115364448460345,0.06,4,2 hotSpot,1.1318013217982665,0.044,4,2 hotSpot,1.0372210029156064,0.002,30
Lima,YAUYOS,LINCHA,PE151019,966,0.16297296757382085,39.54690809881179,85.5,70.7,4 coldSpot,2.7843743636609775,0.008,3,4 coldSpot,2.7843743636609775,0.01,3,4 coldSpot,3.320151937916409,0.002,4,4 coldSpot,2.4246927143141117,0.002,6
Lima,LIMA,LOS OLIVOS,PE150117,390742,0.758462599563312,79.20045639149897,9.0,0.0,3 no_pattern,0.8072435785559015,0.106,4,3 no_pattern,0.8072435785559015,0.08,4,3 no_pattern,0.8393602393748035,0.068,4,2 hotSpot,0.8512782076418685,0.002,29
Lima,CANETE,LUNAHUANA,PE150508,4921,0.6623324913229058,85.20946969279287,20.8,3.6000000000000005,3 no_pattern,0.9563634961119724,0.144,4,3 no_pattern,1.3794707575453835,0.068,3,3 no_pattern,0.9563634961119724,0.172,4,3 no_pattern,0.8442961618906182,0.164,5
Lima,LIMA,LURIGANCHO,PE150118,232902,0.6831952456039544,74.49000793376607,22.9,5.9,3 no_pattern,0.13874933354736946,0.556,8,3 no_pattern,0.13874933354736946,0.582,8,3 no_pattern,0.05302352464320134,0.882,4,2 hotSpot,0.3670904597769572,0.008,21
Lima,LIMA,LURIN,PE150119,90818,0.6909236767275176,70.97436336767564,21.7,3.8,3 no_pattern,0.10703739672902883,0.614,5,3 no_pattern,0.21230623275012722,0.332,4,3 no_pattern,0.16175847223569245,0.45,4,2 hotSpot,0.27258486509172036,0.006,17
Lima,YAUYOS,MADEAN,PE151020,804,0.1784094281498446,59.32036214821769,67.9,60.199999999999996,3 no_pattern,0.2794044417301187,0.142,3,3 no_pattern,0.2794044417301187,0.158,3,4 coldSpot,0.35758970529276163,0.038,4,4 coldSpot,0.41179874793142474,0.006,7
Lima,LIMA,MAGDALENA DEL MAR,PE150120,55786,0.8339285469381142,79.64957679364637,3.5000000000000004,0.0,2 hotSpot,1.0405633327136916,0.032,4,2 hotSpot,1.0405633327136916,0.03,4,2 hotSpot,1.0405633327136916,0.026,4,2 hotSpot,0.8918073272431369,0.002,29
Lima,CANETE,MALA,PE150509,35929,0.685813872679625,82.21005317054917,22.4,1.5,2 hotSpot,1.5113500191999378,0.006,5,2 hotSpot,1.5113500191999378,0.01,5,2 hotSpot,1.6242310851191826,0.01,4,2 hotSpot,1.4502696065249259,0.008,6
Lima,CAJATAMBO,MANAS,PE150305,982,0.4741262708635928,58.915788232237155,61.9,51.5,4 coldSpot,0.4919980351227449,0.024,3,4 coldSpot,0.4919980351227449,0.024,3,4 coldSpot,0.514454026988298,0.014,4,4 coldSpot,0.4919980351227449,0.03,3
Lima,HUAROCHIRI,MARIATANA,PE150713,1325,0.1422135311055599,45.44560486713229,56.89999999999999,49.6,3 no_pattern,0.5033418490935568,0.348,6,3 no_pattern,0.5033418490935568,0.312,6,3 no_pattern,1.008723478365799,0.126,4,4 coldSpot,0.9578619014473699,0.004,12
Lima,HUAROCHIRI,MATUCANA,PE150701,3584,0.5782076557642399,79.31941219865219,30.4,14.6,3 no_pattern,0.10912379447195072,0.798,6,3 no_pattern,0.10912379447195072,0.794,6,3 no_pattern,0.6682045848684521,0.194,4,3 no_pattern,0.040731171022608474,0.87,13
Lima,LIMA,MIRAFLORES,PE150122,82898,0.8326399351216524,77.78409882620639,1.2,0.0,3 no_pattern,0.8598737693125315,0.052,4,3 no_pattern,0.8598737693125315,0.066,4,2 hotSpot,0.9173681264652653,0.05,4,2 hotSpot,0.7808784417583527,0.002,29
Lima,YAUYOS,MIRAFLORES,PE151021,447,0.41509888746822665,12.358408780878685,24.9,15.6,3 no_pattern,2.6863924779153114,0.052,6,4 coldSpot,2.6863924779153114,0.028,6,3 no_pattern,2.1455628430519895,0.224,4,3 no_pattern,1.831668287910511,0.078,10
Lima,OYON,NAVAN,PE150905,1235,0.37348680728654604,39.40980945131483,36.3,28.7,3 no_pattern,1.1580321879552284,0.14,5,4 coldSpot,1.65138754402867,0.042,4,3 no_pattern,0.8048049164502746,0.342,4,4 coldSpot,1.2618497092416623,0.04,8
Lima,CANETE,NUEVO IMPERIAL,PE150510,24623,0.654613604525703,76.60039837140489,29.4,1.1,2 hotSpot,0.6559300701972394,0.048,6,2 hotSpot,0.6559300701972394,0.044,6,2 hotSpot,0.7687413158453147,0.05,4,2 hotSpot,0.8428791940062729,0.004,7
Lima,YAUYOS,OMAS,PE151022,562,0.3162073006592749,55.36567133833652,38.0,23.9,3 no_pattern,0.24389753663558453,0.24,8,3 no_pattern,0.24389753663558453,0.232,8,3 no_pattern,0.3387632004554348,0.284,4,3 no_pattern,0.23533102600712852,0.178,10
Lima,OYON,OYON,PE150901,15066,0.6329626849738527,55.60978991784313,32.3,10.4,3 no_pattern,0.2882145460878783,0.28,5,3 no_pattern,0.2882145460878783,0.286,5,3 no_pattern,0.5269903526126668,0.078,4,3 no_pattern,0.5269903526126668,0.076,4
Lima,CANETE,PACARAN,PE150511,1842,0.6617028053346481,78.1575290073564,29.9,12.0,3 no_pattern,0.08874272884826474,0.784,6,3 no_pattern,0.08874272884826474,0.786,6,3 no_pattern,0.5214960210683897,0.242,4,3 no_pattern,0.08800459750513324,0.808,6
Lima,HUARAL,PACARAOS,PE150608,385,0.5008795105432349,44.83847830254029,55.60000000000001,39.0,3 no_pattern,0.08109544983083176,0.886,5,3 no_pattern,0.27941523772386195,0.662,4,3 no_pattern,0.27941523772386195,0.644,4,3 no_pattern,-0.07160622738222874,0.89,7
Lima,HUAURA,PACCHO,PE150808,2225,0.1640584330946609,55.49596103687552,47.2,39.2,3 no_pattern,0.38699007516694117,0.102,6,3 no_pattern,0.3450747073391373,0.244,4,3 no_pattern,0.3450747073391373,0.278,4,3 no_pattern,0.3339281859323189,0.094,8
Lima,LIMA,PACHACAMAC,PE150123,139067,0.6463106547105882,70.89234783689217,25.8,1.7000000000000002,3 no_pattern,0.14207356040886118,0.348,8,3 no_pattern,0.11632690369706308,0.484,6,3 no_pattern,0.17586994201866984,0.416,4,2 hotSpot,0.3155285024841615,0.002,25
Lima,OYON,PACHANGARA,PE150906,3485,0.5348345437988095,60.943781888349044,27.3,12.3,3 no_pattern,-0.0212736255437801,0.852,4,3 no_pattern,-0.0212736255437801,0.868,4,3 no_pattern,-0.0212736255437801,0.86,4,3 no_pattern,0.07231606441118514,0.43,6
Lima,BARRANCA,PARAMONGA,PE150202,22373,0.6268687897946689,72.30753381266985,15.7,5.8,3 no_pattern,0.13039324262680446,0.804,1,3 no_pattern,0.13039324262680446,0.842,1,3 no_pattern,0.14696110473738364,0.564,4,3 no_pattern,0.1859792625360893,0.636,2
Lima,BARRANCA,PATIVILCA,PE150203,20032,0.6089995249782627,68.21266463461673,29.799999999999997,14.2,3 no_pattern,0.12239546746486059,0.458,2,3 no_pattern,0.12239546746486059,0.47,2,3 no_pattern,0.08675691985627516,0.452,4,3 no_pattern,0.08675691985627516,0.504,4
Lima,LIMA,PUCUSANA,PE150124,18284,0.5989399421098186,66.79191860624414,34.0,4.7,3 no_pattern,0.07070685943099965,0.526,2,3 no_pattern,0.07070685943099965,0.524,2,3 no_pattern,0.1294044499576991,0.082,4,3 no_pattern,0.10670661377726141,0.052,8
Lima,LIMA,MAGDALENA VIEJA,PE150121,77322,0.8336947776345246,82.37947862341113,3.0,0.0,2 hotSpot,1.1643882222449309,0.024,5,2 hotSpot,1.1643882222449309,0.022,5,3 no_pattern,1.1827122220815554,0.056,4,2 hotSpot,1.0451693729400957,0.002,29
Lima,LIMA,PUENTE PIEDRA,PE150125,378910,0.6632628912836565,73.19223743118206,23.3,3.2,3 no_pattern,0.4711178369485308,0.07,5,3 no_pattern,0.4711178369485308,0.054,5,3 no_pattern,0.4500769310033823,0.082,4,2 hotSpot,0.49636177849024904,0.002,22
Lima,LIMA,PUNTA HERMOSA,PE150126,8104,0.6959889140821508,67.89627023388005,37.8,1.6,3 no_pattern,0.019401964643833914,0.874,4,3 no_pattern,-0.006633440081937855,0.962,3,3 no_pattern,0.10579919049163462,0.41,4,3 no_pattern,0.07974182994148593,0.256,11
